FREQ,Frequenza,REGION_OF_STUDY,Regione della sede didattica,DATA_TYPE,Indicatore,TYPE_UNIV_MANAGEMENT,Tipo Ateneo,SEX,Sesso,TYPE_DEGREE_COURSE,Tipologia di corso di laurea,FIELD_STUDY,Gruppo di classi di laurea,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REGION_OF_STUDY,Regione della sede didattica (NOTE_REGION_OF_STUDY),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_UNIV_MANAGEMENT,Tipo Ateneo (NOTE_TYPE_UNIV_MANAGEMENT),NOTE_SEX,Sesso (NOTE_SEX),NOTE_TYPE_DEGREE_COURSE,Tipologia di corso di laurea (NOTE_TYPE_DEGREE_COURSE),NOTE_FIELD_STUDY,Gruppo di classi di laurea (NOTE_FIELD_STUDY),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,2,Privata,2,Femmine,9999,Totale,99,Totale,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2010,14,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2011,16,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2012,12,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2013,15,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2014,18,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2015,15,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2016,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2017,4,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2018,4,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2019,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,34,Educazione e formazione,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,35,Arte e design,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,36,Letterario-umanistico,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2010,9,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2011,21,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2012,14,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2013,39,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2014,22,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2015,43,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2016,53,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2017,52,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2018,53,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2019,69,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2020,57,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2021,59,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,37,Linguistico,2022,30,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2010,14,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2011,11,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2012,12,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2013,18,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2014,12,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2015,18,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2016,18,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2017,20,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2018,15,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2019,12,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2020,13,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2021,6,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,38,Politico-sociale e comunicazione,2022,12,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2010,28,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2011,30,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2012,23,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2013,31,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2014,18,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2015,31,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2016,36,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2017,34,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2018,37,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2019,50,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2020,43,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2021,45,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,39,Psicologico,2022,46,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,40,Economico,2010,16,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,40,Economico,2011,16,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,40,Economico,2012,23,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,40,Economico,2013,23,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',18,Laureati,9,Totale,2,Femmine,L,Corsi di laurea di I livello,40,Economico,2014,29,,,,,,,,,,,,,,,,,,,,,,
