FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,32.252851,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2018,54.406813,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2019,54.305463,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2020,53.14494,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2021,53.141243,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2022,54.059907,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2023,54.615997,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,7,Diploma,2024,55.296266,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2018,62.116259,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2019,62.783298,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2020,62.506512,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2021,64.865988,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2022,64.496319,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2023,64.72618,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,11,Laurea e post-laurea,2024,65.139218,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2018,41.199268,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2019,41.632985,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2020,41.00625,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2021,41.146875,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2022,41.94766,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2023,43.21853,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-89,50-89 anni,99,Totale,2024,44.1018,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,39.807994,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,39.867242,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,38.499251,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,38.653068,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,39.609691,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,39.39577,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,39.753492,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2018,64.883069,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2019,65.102873,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2020,63.498865,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2021,64.09567,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2022,65.790538,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2023,66.176218,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,7,Diploma,2024,66.099244,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2018,72.838174,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2019,72.787097,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2020,72.351314,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2021,73.883204,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2022,74.807781,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2023,75.292076,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,11,Laurea e post-laurea,2024,75.566661,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2018,53.84428,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2019,54.071111,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2020,52.729162,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2021,53.117048,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2022,54.462928,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2023,55.326465,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y15-89,15-89 anni,99,Totale,2024,55.809456,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,41.200286,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,41.626596,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,41.209146,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,41.429012,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,42.773031,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,43.814796,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,44.93171,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2018,60.981743,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2019,60.938459,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2020,59.420904,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2021,59.03258,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2022,60.948312,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2023,62.081711,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,7,Diploma,2024,62.944691,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2018,71.223784,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2019,71.857059,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2020,71.884794,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2021,72.564897,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2022,73.455965,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2023,73.837301,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,11,Laurea e post-laurea,2024,74.64671,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2018,51.760463,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2019,52.15965,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2020,51.360609,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2021,51.313828,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2022,52.673312,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2023,54.395472,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,1,Maschi,Y50-74,50-74 anni,99,Totale,2024,55.732318,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,5.201461,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,5.104747,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,4.288811,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,3.79338,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,4.266907,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,4.234255,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,4.044264,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2018,23.005846,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2019,24.335466,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2020,20.534696,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2021,21.716377,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2022,25.860606,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2023,26.368615,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,7,Diploma,2024,23.887316,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2018,25.131964,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2019,28.634668,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2020,24.139481,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2021,27.643184,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2022,30.443432,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2023,28.733504,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2024,32.01364,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2018,14.254311,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2019,15.153887,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2020,12.764855,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2021,13.523719,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2022,15.971105,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2023,16.179371,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-24,15-24 anni,99,Totale,2024,15.10852,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,19.393977,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,19.075989,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,16.550492,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,17.209542,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,17.792554,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,18.264415,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,18.053864,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2018,32.552328,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2019,34.069116,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2020,30.359437,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2021,31.870788,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2022,36.02615,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2023,35.992827,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,7,Diploma,2024,34.689688,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2018,48.759683,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2019,50.398735,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2020,46.943601,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2021,51.601343,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2022,53.600787,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,54.096299,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,56.259932,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2018,32.53295,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2019,33.754438,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2020,30.468931,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2021,32.662689,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2022,35.949997,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2023,36.40085,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y18-29,18-29 anni,99,Totale,2024,36.162744,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,10.126673,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,9.808624,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,8.456844,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,8.598095,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,8.537704,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,8.493902,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,8.41974,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2018,32.508593,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2019,34.033248,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2020,30.358158,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2021,31.810614,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2022,35.95613,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2023,35.921017,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,7,Diploma,2024,34.657691,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2018,48.759683,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2019,50.398735,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2020,46.943601,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2021,51.601343,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2022,53.600787,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,54.096299,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,56.259932,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2018,26.439433,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2019,27.413855,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2020,24.680704,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2021,26.374062,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2022,28.970299,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2023,29.27823,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-29,15-29 anni,99,Totale,2024,29.108075,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,35.568749,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,34.659762,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,30.516379,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,31.630616,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,32.972757,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,36.397191,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,36.184415,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2018,52.930588,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2019,53.904312,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2020,50.913434,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2021,52.175619,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2022,56.07518,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2023,56.906246,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,7,Diploma,2024,58.240906,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2018,65.880948,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2019,67.218704,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2020,64.989806,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2021,69.671438,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2022,71.320994,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2023,73.27411,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,11,Laurea e post-laurea,2024,74.063707,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2018,53.654034,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2019,54.422477,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2020,51.570426,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2021,53.95779,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2022,56.973045,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2023,59.531356,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y25-34,25-34 anni,99,Totale,2024,60.820992,,
