FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF5,Basilicata,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2020,18.659914,,
A,Annuale,ITF5,Basilicata,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2021,17.489021,,
A,Annuale,ITF5,Basilicata,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2022,15.727904,,
A,Annuale,ITF5,Basilicata,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2023,15.442303,,
A,Annuale,ITF5,Basilicata,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2024,13.257403,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2018,31.290602,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2019,32.67073,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2020,33.679598,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2021,27.846418,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2022,22.02354,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2023,26.601248,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2024,21.325195,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2018,42.785203,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2019,40.108758,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2020,37.167881,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2021,37.356753,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2022,28.751278,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2023,29.644778,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2024,27.822948,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2018,35.896495,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2019,35.476231,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2020,34.98269,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2021,31.282438,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2022,24.592413,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2023,27.766405,,
A,Annuale,ITF6,Calabria,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2024,23.748275,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2018,35.366,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2019,32.445699,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2020,30.885804,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2021,30.62244,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2022,26.185021,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2023,23.859158,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2024,20.613798,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2018,42.526448,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2019,39.353451,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2020,37.83279,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2021,39.993957,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2022,33.023362,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2023,30.438109,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2024,26.161832,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2018,38.161046,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2019,35.137471,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2020,33.493501,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2021,34.129443,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2022,28.792405,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2023,26.339316,,
A,Annuale,ITG1,Sicilia,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2024,22.691281,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2018,28.816586,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2019,23.48991,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2020,22.143938,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2021,23.159735,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2022,19.616242,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2023,20.010195,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2024,15.507993,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2018,24.320094,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2019,28.464793,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2020,24.189628,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2021,25.194914,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2022,22.015761,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2023,15.677721,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-34,15-34 anni,2024,18.694228,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2018,26.887557,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2019,25.68084,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2020,22.98494,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2021,24.022182,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2022,20.609634,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2023,18.212559,,
A,Annuale,ITG2,Sardegna,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2024,16.880797,,
