FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo,TYPE_MANAGEMENT,Tipo di gestione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo (NOTE_TYPE_SOCIO_EDUC_SERVICE),NOTE_TYPE_MANAGEMENT,Tipo di gestione (NOTE_TYPE_MANAGEMENT),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,232411,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,152819,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,51593,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,436823,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,13037,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,82308,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,66468,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,161813,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,245448,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,235127,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,118061,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,598636,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,21.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,16.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,28.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,19.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,21.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,17.1,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,25.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,ALL,Tutte le voci,2023,19.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,22.3,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,16.6,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,32.3,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,19.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,21.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,16.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,28.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF2,Molise,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,ALL,Tutte le voci,2023,19.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,1863,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,5191,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,742,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,755,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,8551,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,1722,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,4915,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,434,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,610,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,CDNUR,Nidi,ALL,Tutte le voci,2023,7681,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,141,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,276,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,308,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,145,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,DNISC,Sezioni primavera,ALL,Tutte le voci,2023,870,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,10,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,408,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,109,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,527,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,1873,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,5599,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,742,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,864,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,USSSPM,Utenti,ALL,Tutte le voci,ALL,Tutte le voci,2023,9078,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,26515424,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,33855424,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2166156,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,610142,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1912463,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,65059609,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,25158395,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,33182354,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,1724379,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,415670,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1334283,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,61815081,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,1357029,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,673070,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,441777,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,194472,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,578180,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,3244528,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,24083,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,1327291,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,44800,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,165854,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,1562028,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,26539507,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,35182715,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,2166156,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,654942,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,2078317,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,66621637,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,25031552,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,30215324,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,1698434,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,610142,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1912463,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,59467915,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,23781583,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,29578238,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,1430225,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,415670,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1334283,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,56539999,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,1249969,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,637086,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,268209,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,194472,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,578180,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,2927916,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,24083,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,1287077,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,0,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,44800,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,165854,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,1521814,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,25055635,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,31502401,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,1698434,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,654942,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,2078317,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,60989729,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,1483872,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,3640100,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,467722,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,5591694,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
