FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2011,13.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2012,13.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2013,14.2,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2014,14.6,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2015,16.5,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2016,18,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2017,19.7,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2018,20.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2019,22.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2020,60,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2021,23.7,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2022,21.5,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,CMARRGP_FROM2017,Matrimoni civili (%),2023,25.2,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,574.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,580,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,620.2,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,626.6,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,571.9,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,582.8,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,575.8,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,546.5,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,515.7,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,534.3,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,523.3,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,525.1,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,565.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,539,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,560,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,534.9,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,139.6,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,557.8,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,540.3,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,499.8,e,Dato stimato,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,616,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,625,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,668.1,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,675.3,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,615.8,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,632.1,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,623,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,591.9,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,558,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,583,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,567.8,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,575.7,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,620.1,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,596.5,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,630.2,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,599.6,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,163.6,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,630.1,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,618.4,,,,,,,,,,,,
A,Annuale,ITF5,Basilicata,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,580.1,e,Dato stimato,,,,,,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,33.47,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,33.2,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2006,33.38,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2007,33.48,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2008,33.9,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2009,33.96,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2010,34.26,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2011,34.32,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2012,34.19,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2013,34.84,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2014,34.89,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2015,35.27,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2016,35.36,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2017,35.49,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2018,36.37,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,35.97,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,40.15,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,36.45,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,37.05,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,37.59,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,29.16,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2005,29.29,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2006,29.58,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2007,29.9,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2008,30.08,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2009,30.19,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2010,30.6,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2011,30.66,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,30.68,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,31.08,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,31.43,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,31.74,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2016,31.92,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2017,32,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2018,32.48,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2019,32.55,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2020,34.99,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2021,33.09,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2022,33.55,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF5,Basilicata,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2023,33.9,e,Dato stimato,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2004,14.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2005,13.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2006,14.1,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2007,13.9,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2008,15,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2009,14,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2010,14.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2011,15.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2012,15.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2013,17.1,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2014,17.7,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2015,19,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2016,23,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2017,22.5,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2018,22.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2019,23.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2020,46,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2021,23.5,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2022,25.7,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,CMARRGP_FROM2017,Matrimoni civili (%),2023,28.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,634.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,627.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,638.8,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,655.9,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,651.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,643.7,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,628.1,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,610.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,619.9,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,584.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,575.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,587.7,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,630.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,551.8,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,586.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,548.1,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,222.5,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,656.5,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,573.1,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,529.2,e,Dato stimato,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,651.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,647.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,656.8,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,676.4,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,672.7,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,662,,,,,,,,,,,,
